iter	MAE
1665	62.02505837
1666	62.02463312
1667	62.02436564
1668	62.02430573
1669	62.02408267
1670	62.02399667
1671	62.02359622
1672	62.02340837
1673	62.02308122
1674	62.02276935
1675	62.02271284
1676	62.02233755
1677	62.0222279
1678	62.02203904
1679	62.02168808
1680	62.02102153
1681	62.0209848
1682	62.02075461
1683	62.02071239
1684	62.02049587
1685	62.0201705
1686	62.01968011
1687	62.01934436
1688	62.01908917
1689	62.01862192
1690	62.01826945
1691	62.018183
1692	62.01810113
1693	62.0180228
1694	62.01776217
1695	62.01756529
1696	62.01737578
1697	62.01699364
1698	62.01652499
1699	62.01639556
1700	62.01622916
1701	62.01588674
1702	62.01569438
1703	62.01543771
1704	62.01517725
1705	62.01487978
1706	62.01464056
1707	62.01425329
1708	62.01412825
1709	62.01399423
1710	62.01343373
1711	62.01319974
1712	62.01285373
1713	62.01280923
1714	62.01261525
1715	62.01220075
1716	62.01184244
1717	62.01151097
1718	62.0113564
1719	62.01124176
1720	62.01092693
1721	62.01073075
1722	62.01043773
1723	62.01011252
1724	62.00987877
1725	62.0093966
1726	62.00917808
1727	62.00905605
1728	62.00901597
1729	62.00887919
1730	62.00878289
1731	62.00874531
1732	62.00844275
1733	62.0081451
1734	62.00775831
1735	62.0076646
1736	62.00749187
1737	62.00721898
1738	62.00696926
1739	62.00690538
1740	62.0068294
1741	62.00661029
1742	62.00650328
1743	62.00643614
1744	62.00642003
1745	62.00617054
1746	62.00598817
1747	62.00577378
1748	62.00530917
1749	62.00526963
1750	62.00515216
1751	62.004911
1752	62.00471555
1753	62.00439275
1754	62.00425572
1755	62.00387809
1756	62.0035091
1757	62.002989
1758	62.00254832
1759	62.00197884
1760	62.00165393
1761	62.00120762
1762	62.00095553
1763	62.000856
1764	62.00048073
1765	62.00042919
1766	62.00011752
1767	61.99966353
1768	61.99929615
1769	61.99905883
1770	61.99890233
1771	61.99851068
1772	61.99850023
1773	61.99808874
1774	61.99796377
1775	61.99759338
1776	61.99716097
1777	61.99667489
1778	61.99666211
1779	61.99643566
1780	61.9963825
1781	61.99636282
1782	61.99623766
1783	61.99593195
1784	61.99579075
1785	61.99539967
1786	61.9949057
1787	61.99478882
1788	61.99455032
1789	61.9942871
1790	61.99425065
1791	61.99410553
1792	61.99398987
1793	61.99376695
1794	61.99360561
1795	61.99351143
1796	61.99325798
1797	61.99316555
1798	61.99308974
1799	61.99296787
1800	61.99275132
1801	61.99263524
1802	61.99242659
1803	61.99203933
1804	61.99169046
1805	61.99138681
1806	61.99104338
1807	61.99081872
1808	61.99058192
1809	61.99040794
1810	61.99019637
1811	61.98995368
1812	61.98992268
1813	61.98986708
1814	61.98946796
1815	61.98920557
1816	61.98915875
1817	61.98887599
1818	61.98839131
1819	61.9882978
1820	61.98813702
1821	61.98752019
1822	61.98706504
1823	61.9868798
1824	61.98663188
1825	61.98639645
1826	61.98583227
1827	61.98554384
1828	61.98540717
1829	61.98536805
1830	61.98514225
1831	61.98506551
1832	61.98492554
1833	61.9848719
1834	61.9847455
1835	61.98466998
1836	61.98428331
1837	61.98423451
1838	61.98371312
1839	61.98351053
1840	61.98310959
1841	61.9829758
1842	61.98272422
1843	61.98247946
1844	61.98218322
1845	61.98214435
1846	61.98199043
1847	61.98180957
1848	61.98159595
1849	61.98153901
1850	61.98148314
1851	61.98135301
1852	61.98126025
1853	61.98094724
1854	61.98067984
1855	61.98059683
1856	61.98043874
1857	61.98033343
1858	61.97993141
1859	61.97978904
1860	61.97964526
1861	61.97960476
1862	61.97937402
1863	61.97904537
1864	61.97861199
1865	61.97843145
1866	61.97835468
1867	61.97791663
1868	61.97765975
1869	61.97757317
1870	61.97735993
1871	61.97708611
1872	61.97705063
1873	61.97691655
1874	61.97672727
1875	61.97651745
1876	61.97615769
1877	61.97591512
1878	61.97553324
1879	61.97535618
1880	61.97506126
1881	61.97482975
1882	61.97472871
1883	61.97468685
1884	61.97455823
1885	61.97453739
1886	61.97410375
1887	61.97400536
1888	61.97364592
1889	61.97339264
1890	61.97310667
1891	61.97296132
1892	61.97280843
1893	61.97274326
1894	61.97238737
1895	61.97222575
1896	61.97210933
1897	61.97168251
1898	61.97160505
1899	61.97147423
1900	61.97133924
1901	61.97112537
1902	61.97093234
1903	61.97055668
1904	61.97049543
1905	61.9702107
1906	61.96973068
1907	61.96964357
1908	61.96893793
1909	61.96880118
1910	61.96870565
1911	61.96858711
1912	61.96844297
1913	61.96834373
1914	61.96824439
1915	61.96799284
1916	61.96775111
1917	61.96760108
1918	61.96753105
1919	61.96720255
1920	61.96711644
1921	61.96690137
1922	61.96679978
1923	61.96641058
1924	61.96589818
1925	61.96588245
1926	61.9655071
1927	61.96516229
1928	61.96489002
1929	61.9647644
1930	61.96430317
1931	61.96415181
1932	61.96410481
1933	61.96384673
1934	61.96358585
1935	61.96344096
1936	61.96324142
1937	61.96309113
1938	61.96304218
1939	61.9629239
1940	61.96265036
1941	61.96251589
1942	61.96234391
1943	61.96219801
1944	61.96157771
1945	61.96150639
1946	61.96143342
1947	61.96117855
1948	61.96107192
1949	61.9607874
1950	61.96031848
1951	61.96030233
1952	61.96008384
1953	61.9594951
1954	61.9593817
1955	61.95917925
1956	61.95868339
1957	61.95859772
1958	61.95848264
1959	61.95828136
1960	61.95790254
1961	61.95774973
1962	61.95767111
1963	61.95763445
1964	61.95754405
1965	61.9575304
1966	61.95745973
1967	61.95732946
1968	61.95710642
1969	61.95699819
1970	61.95674904
1971	61.95653451
1972	61.95645925
1973	61.9563092
1974	61.95555508
1975	61.95537999
1976	61.95521897
1977	61.95480664
1978	61.95458877
1979	61.95449334
1980	61.95355414
1981	61.95344159
1982	61.95331498
1983	61.95328941
1984	61.95318538
1985	61.95283994
1986	61.95271591
1987	61.9526008
1988	61.95244318
1989	61.95242127
1990	61.95230983
1991	61.95208487
1992	61.95193905
1993	61.95165937
1994	61.95152465
1995	61.95140386
1996	61.95116234
1997	61.95114827
1998	61.9508078
1999	61.95073757
2000	61.95058633
2001	61.9504725
2002	61.95037091
2003	61.95024069
2004	61.95016169
2005	61.94999913
2006	61.94983739
2007	61.94956379
2008	61.94938663
2009	61.94924796
2010	61.94890524
2011	61.94878066
2012	61.948716
2013	61.94853391
2014	61.94845397
2015	61.94831603
2016	61.94815922
2017	61.94812533
2018	61.94804954
2019	61.947502
2020	61.9472026
2021	61.94714419
2022	61.94702419
2023	61.9467465
2024	61.94644628
2025	61.94601978
2026	61.94595489
2027	61.94567678
2028	61.94547381
2029	61.9452423
2030	61.94518415
2031	61.94504058
2032	61.94492359
2033	61.9446246
2034	61.94452117
2035	61.94437639
2036	61.94384105
2037	61.94376432
2038	61.94330903
2039	61.94323615
2040	61.94310675
2041	61.94217543
2042	61.94176056
2043	61.94158045
2044	61.94135338
2045	61.94117793
2046	61.94084296
2047	61.94064545
2048	61.94058557
2049	61.94047901
2050	61.94041687
2051	61.94016606
2052	61.93975522
2053	61.93954804
2054	61.93916888
2055	61.9390575
2056	61.93891807
2057	61.93879481
2058	61.93863404
2059	61.93836395
2060	61.93816493
2061	61.93796642
2062	61.93773138
2063	61.93737829
2064	61.93734443
2065	61.93709846
2066	61.93695858
2067	61.93678578
2068	61.9364095
2069	61.93616094
2070	61.93593454
2071	61.93544045
2072	61.93512456
2073	61.93505728
2074	61.93434857
2075	61.93419899
2076	61.93405617
2077	61.93400964
2078	61.93382911
2079	61.933791
2080	61.9335421
2081	61.93332723
2082	61.93280252
2083	61.93261357
2084	61.93244109
2085	61.93205283
2086	61.93145266
2087	61.93127907
2088	61.93119774
2089	61.93099975
2090	61.9308582
2091	61.93059102
2092	61.93006875
2093	61.92993936
2094	61.92984078
2095	61.92954905
2096	61.92944372
2097	61.92923242
2098	61.929004
2099	61.92880651
2100	61.92863892
2101	61.92850159
2102	61.92833301
2103	61.92824793
2104	61.92814298
2105	61.92791108
2106	61.92782654
2107	61.92722735
2108	61.92720881
2109	61.92707795
2110	61.92686077
2111	61.92648903
2112	61.92633419
2113	61.92588949
2114	61.92570686
2115	61.92555137
2116	61.92549752
2117	61.92536151
2118	61.92525621
2119	61.92496022
2120	61.92453095
2121	61.92431737
2122	61.92407975
2123	61.92400879
2124	61.92384442
2125	61.92369748
2126	61.92357242
2127	61.92344787
2128	61.92317826
2129	61.92273581
2130	61.9225923
2131	61.92252559
2132	61.92230048
2133	61.92203993
2134	61.9220165
2135	61.92186761
2136	61.92180734
2137	61.92167354
2138	61.92114515
2139	61.92082993
2140	61.92060508
2141	61.92050465
2142	61.92034427
2143	61.92009419
2144	61.91976388
2145	61.9193106
2146	61.91876688
2147	61.91870833
2148	61.91827598
2149	61.9182124
2150	61.91805328
2151	61.91778256
2152	61.91771177
2153	61.91741066
2154	61.91738391
2155	61.91713321
2156	61.91654243
2157	61.91648154
2158	61.9163092
2159	61.91617628
2160	61.91604157
2161	61.91597301
2162	61.91585712
2163	61.91559715
2164	61.9150832
2165	61.91452508
2166	61.91446148
2167	61.91432532
2168	61.9141446
2169	61.91387548
2170	61.91384691
2171	61.91381487
2172	61.91336533
2173	61.91335859
2174	61.91264472
2175	61.91251115
2176	61.91249829
2177	61.91240013
2178	61.91213573
2179	61.91203887
2180	61.9117046
2181	61.91133223
2182	61.91079531
2183	61.91070779
2184	61.91050502
2185	61.91026394
2186	61.91013374
2187	61.90963847
2188	61.90943253
2189	61.90896641
2190	61.90884781
2191	61.90850344
2192	61.90847936
2193	61.90831479
2194	61.90819696
2195	61.90811757
2196	61.90793125
2197	61.90744379
2198	61.90737428
2199	61.90717718
2200	61.90689245
2201	61.90676442
2202	61.90669834
2203	61.90622611
2204	61.90608281
2205	61.90602832
2206	61.90589807
2207	61.90581568
2208	61.90571481
2209	61.90565843
2210	61.90552722
2211	61.90523726
2212	61.90459665
2213	61.90443386
2214	61.90430652
2215	61.90410404
2216	61.90405977
2217	61.90388154
2218	61.90376081
2219	61.90353037
2220	61.90350691
2221	61.90323034
2222	61.90302879
2223	61.90263886
2224	61.90244496
2225	61.90212506
2226	61.90196536
2227	61.90190798
2228	61.90178441
2229	61.90159371
2230	61.90143074
2231	61.90095683
2232	61.90089441
2233	61.90076628
2234	61.90066261
2235	61.90023503
2236	61.90000016
2237	61.89964022
2238	61.89954319
2239	61.89949168
2240	61.89943966
2241	61.89915995
2242	61.89902791
2243	61.89891616
2244	61.89857962
2245	61.89835849
2246	61.89811726
2247	61.89810437
2248	61.89794311
2249	61.89788526
2250	61.89760467
2251	61.89757264
2252	61.89747717
2253	61.89743472
2254	61.89727723
2255	61.89710006
2256	61.89698414
2257	61.89685302
2258	61.89663754
2259	61.89656744
2260	61.89646425
2261	61.89620048
2262	61.89594489
2263	61.89582363
2264	61.89520796
2265	61.89494506
2266	61.89483953
2267	61.89452854
2268	61.89444708
2269	61.8941421
2270	61.89406573
2271	61.89388542
2272	61.89376313
2273	61.89364918
2274	61.89321714
2275	61.89315218
2276	61.89298372
2277	61.89289702
2278	61.89287647
2279	61.89269173
2280	61.89247724
2281	61.89239508
2282	61.89224057
2283	61.89212288
2284	61.89198991
2285	61.89175191
2286	61.89149425
2287	61.89139082
2288	61.89106022
2289	61.89085044
2290	61.89056987
2291	61.89044453
2292	61.89038869
2293	61.89028368
2294	61.8898724
2295	61.88961656
2296	61.889313
2297	61.88918862
2298	61.88912161
2299	61.88893737
2300	61.88869865
2301	61.88845075
2302	61.888365
2303	61.88808025
2304	61.8879443
2305	61.88780897
2306	61.88777309
2307	61.88748344
2308	61.88744566
2309	61.8872899
2310	61.88710255
2311	61.88691559
2312	61.88675015
2313	61.88652371
2314	61.88638572
2315	61.8857994
2316	61.88563135
2317	61.8853729
2318	61.88528247
2319	61.88514211
2320	61.88508264
2321	61.884962
2322	61.88482963
2323	61.88477056
2324	61.88461255
2325	61.88437702
2326	61.8840994
2327	61.883932
2328	61.88380728
2329	61.8837658
2330	61.88370326
2331	61.88365337
2332	61.88346125
2333	61.88322593
2334	61.88315997
2335	61.88312603
2336	61.88304223
2337	61.88293137
2338	61.88290975
2339	61.88249136
2340	61.88241268
2341	61.88221816
2342	61.88163638
2343	61.88153752
2344	61.88138418
2345	61.88128171
2346	61.88093517
2347	61.8807404
2348	61.88066572
2349	61.88053921
2350	61.88046492
2351	61.88033314
2352	61.88020103
2353	61.88007897
2354	61.87984993
2355	61.87970055
2356	61.87941667
2357	61.87929112
2358	61.87923968
2359	61.87875296
2360	61.87865512
2361	61.87840671
2362	61.87835012
2363	61.87825458
2364	61.87809904
2365	61.8780764
2366	61.87791101
2367	61.87766257
2368	61.87764344
2369	61.87750084
2370	61.87730127
2371	61.87712852
2372	61.87690846
2373	61.87684215
2374	61.87668608
2375	61.87664355
2376	61.87655717
2377	61.87623671
2378	61.87620534
2379	61.87586348
2380	61.87568268
2381	61.87556546
2382	61.87546019
2383	61.87530868
2384	61.87505946
2385	61.87500839
2386	61.87476782
2387	61.87458149
2388	61.87452508
2389	61.87446151
2390	61.87422707
2391	61.87413233
2392	61.87411012
2393	61.8740861
2394	61.8740013
2395	61.8739333
2396	61.87384496
2397	61.87368523
2398	61.87352325
2399	61.8735045
2400	61.87302479
2401	61.87282733
2402	61.87255588
2403	61.87250475
2404	61.87245381
2405	61.87243234
2406	61.87196615
2407	61.87180258
2408	61.87156415
2409	61.87132687
2410	61.87124002
2411	61.87108573
2412	61.87093252
2413	61.87087109
2414	61.87076083
2415	61.87065654
2416	61.87051322
2417	61.87043039
2418	61.8701647
2419	61.8700132
2420	61.8698566
2421	61.86967459
2422	61.86949747
2423	61.86925521
2424	61.86914051
2425	61.86869379
2426	61.86865069
2427	61.868488
2428	61.86840226
2429	61.86829124
2430	61.86818246
2431	61.86802424
2432	61.86741485
2433	61.86709345
2434	61.86704416
2435	61.86680475
2436	61.86661846
2437	61.8666
2438	61.86641996
2439	61.86625183
2440	61.86611553
2441	61.86601034
2442	61.86586079
2443	61.86582025
2444	61.86566713
2445	61.86554403
2446	61.86547504
2447	61.86544347
2448	61.86522561
2449	61.86511812
2450	61.86473389
2451	61.86455797
2452	61.86447022
2453	61.86443056
2454	61.86426422
2455	61.86410674
2456	61.86401676
2457	61.86386759
2458	61.863789
2459	61.86360944
2460	61.86345931
2461	61.86327018
2462	61.86316645
2463	61.8631147
2464	61.86308133
2465	61.86272664
2466	61.86247593
2467	61.86236249
2468	61.86222199
2469	61.86214454
2470	61.86208215
2471	61.8620416
2472	61.86183357
2473	61.86172529
2474	61.86164911
2475	61.86159102
2476	61.86149865
2477	61.86144726
2478	61.86138985
2479	61.86130199
2480	61.86126242
2481	61.86118939
2482	61.86117052
2483	61.86106484
2484	61.86099162
2485	61.86080836
2486	61.86073735
2487	61.86071244
2488	61.8606646
2489	61.86058601
2490	61.86034566
2491	61.86027134
2492	61.86014212
2493	61.8599408
2494	61.85988932
2495	61.85979468
2496	61.85970214
2497	61.859516
2498	61.8592361
2499	61.85904003
2500	61.8587228
2501	61.85857166
2502	61.8584918
2503	61.85823933
2504	61.85820947
2505	61.85809687
2506	61.85804086
2507	61.85786065
2508	61.85778316
2509	61.8576421
2510	61.8575778
2511	61.85744829
2512	61.85729897
2513	61.85723085
2514	61.85715053
2515	61.85689679
2516	61.856477
2517	61.85639849
2518	61.85636586
2519	61.85634768
2520	61.85616011
2521	61.85608797
2522	61.85601929
2523	61.85597974
2524	61.85588449
2525	61.85581661
2526	61.85564109
2527	61.85556206
2528	61.85547537
2529	61.85517143
2530	61.85513751
2531	61.85494634
2532	61.85478599
2533	61.85469035
2534	61.85452574
2535	61.85437815
2536	61.85430539
2537	61.85422344
2538	61.85397811
2539	61.85392884
2540	61.85372197
2541	61.85361831
2542	61.85352983
2543	61.85334032
2544	61.8532347
2545	61.85311393
2546	61.85299241
2547	61.85286042
2548	61.85271707
2549	61.85231975
2550	61.85225077
2551	61.85205341
2552	61.85179358
2553	61.85171827
2554	61.85154906
2555	61.85121086
2556	61.85107763
2557	61.85102565
2558	61.85076665
2559	61.85055785
2560	61.85024315
2561	61.85007898
2562	61.84999739
2563	61.84993148
2564	61.84977131
2565	61.84954729
2566	61.84946223
2567	61.84933262
2568	61.84926836
2569	61.84913273
2570	61.84892195
2571	61.84874048
2572	61.8486232
2573	61.84859249
2574	61.84849029
2575	61.84826967
2576	61.84822139
2577	61.84813596
2578	61.84797378
2579	61.84784703
2580	61.84763526
2581	61.84744681
2582	61.84713741
2583	61.84692199
2584	61.8468239
2585	61.84668433
2586	61.84641995
2587	61.84629077
2588	61.84611537
2589	61.84585571
2590	61.84576516
2591	61.84571898
2592	61.84563872
2593	61.84555641
2594	61.84544776
2595	61.84539582
2596	61.84529432
2597	61.84518714
2598	61.84500308
2599	61.8449236
2600	61.84479656
2601	61.84474148
2602	61.84467806
2603	61.84465885
2604	61.84464023
2605	61.84443012
2606	61.84434962
2607	61.8439887
2608	61.84394559
2609	61.84386258
2610	61.84363895
2611	61.84352564
2612	61.84351128
2613	61.84332764
2614	61.84312196
2615	61.84298339
2616	61.84292617
2617	61.84246634
2618	61.84223554
2619	61.84213735
2620	61.84202836
2621	61.8419449
2622	61.84186086
2623	61.8417439
2624	61.84140097
2625	61.84114957
2626	61.84094342
2627	61.84078631
2628	61.84075115
2629	61.84074451
2630	61.8405444
2631	61.84027121
2632	61.84024035
2633	61.84008199
2634	61.83995917
2635	61.8397882
2636	61.83950636
2637	61.8394234
2638	61.83931775
2639	61.83903699
2640	61.83892341
2641	61.8385919
2642	61.83852168
2643	61.83842954
2644	61.83815014
2645	61.83794126
2646	61.83788831
2647	61.83784979
2648	61.83774531
2649	61.83765947
2650	61.83744231
2651	61.83733229
2652	61.83716423
2653	61.83704132
2654	61.83697059
2655	61.83667066
2656	61.83654572
2657	61.83632044
2658	61.83613556
2659	61.83607475
2660	61.83593206
2661	61.83588117
2662	61.83581487
2663	61.83560475
2664	61.83553588
2665	61.83535856
2666	61.83515933
2667	61.8349549
2668	61.83488104
2669	61.8347649
2670	61.83467928
2671	61.83456796
2672	61.83434309
2673	61.83429351
2674	61.8341075
2675	61.83399047
2676	61.83380336
2677	61.83373362
2678	61.83367648
2679	61.8336589
2680	61.83360493
2681	61.83317063
2682	61.83307742
2683	61.83298202
2684	61.83288907
2685	61.83276015
2686	61.83251071
2687	61.8317184
2688	61.83137115
2689	61.83126439
2690	61.83112836
2691	61.83100917
2692	61.83086422
2693	61.83072183
2694	61.83055039
2695	61.83035031
2696	61.83018458
2697	61.83013032
2698	61.83001518
2699	61.82995668
2700	61.8298282
2701	61.82975874
2702	61.82966505
2703	61.82947406
2704	61.82929656
2705	61.82920485
2706	61.82898368
2707	61.82894175
2708	61.82883097
2709	61.82874877
2710	61.82852489
2711	61.82835749
2712	61.82803503
2713	61.8278049
2714	61.82766309
2715	61.82722234
2716	61.82700908
2717	61.82691439
2718	61.82654275
2719	61.82650771
2720	61.82622147
2721	61.82614845
2722	61.82602903
2723	61.82565639
2724	61.82540057
2725	61.82523235
2726	61.8251808
2727	61.82512617
2728	61.82493091
2729	61.82421524
2730	61.8241509
2731	61.8240488
2732	61.82398442
2733	61.82365783
2734	61.82351247
2735	61.82318033
2736	61.82262157
2737	61.82244531
2738	61.82234514
2739	61.82234085
2740	61.82217686
2741	61.82216204
2742	61.82199823
2743	61.82194254
2744	61.82184004
2745	61.82155233
2746	61.82127061
2747	61.82113112
2748	61.82100554
2749	61.82092166
2750	61.82088484
2751	61.82006854
2752	61.82002045
2753	61.81987985
2754	61.81941155
2755	61.81927462
2756	61.81921087
2757	61.81911679
2758	61.81899576
2759	61.81888419
2760	61.81876224
2761	61.81790258
2762	61.81784964
2763	61.81771422
2764	61.81755333
2765	61.81740218
2766	61.81733772
2767	61.81713471
2768	61.81698212
2769	61.81649034
2770	61.81638182
2771	61.8162798
2772	61.81617466
2773	61.8160696
2774	61.81595723
2775	61.81584896
2776	61.8158113
2777	61.81573185
2778	61.81561988
2779	61.81550324
2780	61.81548219
2781	61.81532646
2782	61.81528728
2783	61.81493301
2784	61.81485754
2785	61.81473423
2786	61.81460909
2787	61.81453597
2788	61.81436658
2789	61.81427626
2790	61.81417232
2791	61.81404835
2792	61.81397396
2793	61.81390363
2794	61.81372029
2795	61.81366338
2796	61.81361742
2797	61.81313102
2798	61.81311897
2799	61.81302198
2800	61.81283698
2801	61.81276083
2802	61.81253517
2803	61.81247439
2804	61.81233977
2805	61.81220029
2806	61.81214328
2807	61.81174332
2808	61.81156058
2809	61.81144744
2810	61.81117049
2811	61.81110622
2812	61.81059062
2813	61.8104321
2814	61.81032129
2815	61.81021155
2816	61.81019107
2817	61.81001322
2818	61.8099771
2819	61.80985709
2820	61.8097914
2821	61.80968988
2822	61.80964122
2823	61.80955697
2824	61.80949045
2825	61.80897324
2826	61.80891587
2827	61.80880341
2828	61.80871442
2829	61.80855853
2830	61.80841371
2831	61.80819968
2832	61.8081171
2833	61.80801883
2834	61.8077126
2835	61.80763575
2836	61.80758575
2837	61.80740778
2838	61.80724951
2839	61.80716271
2840	61.80708728
2841	61.80672705
2842	61.80663557
2843	61.80657744
2844	61.80643981
2845	61.80631567
2846	61.80609636
2847	61.8059653
2848	61.80572638
2849	61.80566185
2850	61.8055507
2851	61.80483373
2852	61.80454229
2853	61.80445178
2854	61.80431578
2855	61.80417869
2856	61.80404963
2857	61.80400194
2858	61.80384629
2859	61.80378299
2860	61.80371485
2861	61.80356801
2862	61.80352254
2863	61.80343371
2864	61.80310502
2865	61.80305441
2866	61.80288668
2867	61.80242437
2868	61.80223113
2869	61.80219105
2870	61.80216441
2871	61.80173329
2872	61.80165914
2873	61.80158703
2874	61.80151761
2875	61.80141342
2876	61.80127753
2877	61.80116137
2878	61.80093833
2879	61.80078348
2880	61.80057338
2881	61.80054278
2882	61.80027921
2883	61.79974801
2884	61.7996536
2885	61.79956881
2886	61.79927094
2887	61.79918972
2888	61.7987059
2889	61.7986089
2890	61.79844324
2891	61.79838049
2892	61.79828688
2893	61.79810533
2894	61.79807526
2895	61.79787926
2896	61.79764932
2897	61.79757704
2898	61.7974561
2899	61.79732362
2900	61.79722093
2901	61.79720708
2902	61.79707001
2903	61.79693268
2904	61.79670478
2905	61.79667789
2906	61.79624872
2907	61.79615621
2908	61.7960246
2909	61.79591604
2910	61.79539108
2911	61.79516454
2912	61.79502853
2913	61.79489286
2914	61.79475222
2915	61.79454183
2916	61.79447267
2917	61.79434316
2918	61.79424267
2919	61.79408274
2920	61.79396501
2921	61.79384699
2922	61.7936417
2923	61.79325173
2924	61.79321884
2925	61.79311979
2926	61.79274139
2927	61.79261839
2928	61.79241224
2929	61.79227415
2930	61.7922121
2931	61.79204009
2932	61.79199093
2933	61.79188499
2934	61.7915015
2935	61.79144553
2936	61.79140101
2937	61.79120421
2938	61.79092627
2939	61.79077363
2940	61.79020797
2941	61.79009239
2942	61.78982513
2943	61.78961083
2944	61.78943032
2945	61.78934591
2946	61.78932131
2947	61.78914658
2948	61.78896992
2949	61.78889511
2950	61.78869271
2951	61.78831122
2952	61.78789898
2953	61.78781456
2954	61.78758981
2955	61.78750874
2956	61.78731742
2957	61.78719934
2958	61.78714355
2959	61.78709302
2960	61.78701873
2961	61.78692734
2962	61.7866407
2963	61.78657193
2964	61.78650216
2965	61.78636336
2966	61.78624417
2967	61.78614003
2968	61.78604702
2969	61.78585993
2970	61.78582622
2971	61.78575933
2972	61.78537536
2973	61.78533526
2974	61.78527932
2975	61.78516489
2976	61.78492947
2977	61.78480709
2978	61.78468681
2979	61.78458835
2980	61.78446194
2981	61.78435697
2982	61.7842143
2983	61.78407579
2984	61.7839193
2985	61.78375554
2986	61.78372465
2987	61.78301422
2988	61.78248786
2989	61.78219244
2990	61.78208303
2991	61.78204076
2992	61.78193363
2993	61.78186872
2994	61.78183603
2995	61.78172198
2996	61.78140523
2997	61.78093832
2998	61.78014172
2999	61.77985254
3000	61.77946743
3001	61.77942449
3002	61.77911627
3003	61.77890379
3004	61.77876794
3005	61.77837162
3006	61.77832231
3007	61.77776901
3008	61.77722339
3009	61.77717204
3010	61.7771083
3011	61.77705444
3012	61.7769146
3013	61.7765961
3014	61.77646739
3015	61.77625006
3016	61.77593154
3017	61.77579837
3018	61.775365
3019	61.7752614
3020	61.77497763
3021	61.77463092
3022	61.77455434
3023	61.77449651
3024	61.77436069
3025	61.77409129
3026	61.77395001
3027	61.77372128
3028	61.77335133
3029	61.77322056
3030	61.7731386
3031	61.77295905
3032	61.77275616
3033	61.7726118
3034	61.77251217
3035	61.77227394
3036	61.7722414
3037	61.77219072
3038	61.77206718
3039	61.77176024
3040	61.77134783
3041	61.77123042
3042	61.77104069
3043	61.77089111
3044	61.77077631
3045	61.7707176
3046	61.77055401
3047	61.77043711
3048	61.77034695
3049	61.77018149
3050	61.7700516
3051	61.76960353
3052	61.76940745
3053	61.7692605
3054	61.76914489
3055	61.76901507
3056	61.76890345
3057	61.76887478
3058	61.76857842
3059	61.76834478
3060	61.76808161
3061	61.76799489
3062	61.76790673
3063	61.76757427
3064	61.76746719
3065	61.76692304
3066	61.76665984
3067	61.76632363
3068	61.76621067
3069	61.76586723
3070	61.76580135
3071	61.76564273
3072	61.76538198
3073	61.76514186
3074	61.76504805
3075	61.76495118
3076	61.76469836
3077	61.76459323
3078	61.76441807
3079	61.76368062
3080	61.76335629
3081	61.76302341
3082	61.7629501
3083	61.76264478
3084	61.76237803
3085	61.76221415
3086	61.76196399
3087	61.76185002
3088	61.76173444
3089	61.76144754
3090	61.76138395
3091	61.76125625
3092	61.76117366
3093	61.76104439
3094	61.76084874
3095	61.76066108
3096	61.76061572
3097	61.76037376
3098	61.76028557
3099	61.7598755
3100	61.75978485
3101	61.75952948
3102	61.75926525
3103	61.75917459
3104	61.75902106
3105	61.75877593
3106	61.75870048
3107	61.75854854
3108	61.75849771
3109	61.75824541
3110	61.75818109
3111	61.75808131
3112	61.75762598
3113	61.75753899
3114	61.75705788
3115	61.75683468
3116	61.75665236
3117	61.75648911
3118	61.75641385
3119	61.75610151
3120	61.75589264
3121	61.75565698
