iter	MAE
1667	62.00590664
1668	62.00571557
1669	62.00563423
1670	62.00540257
1671	62.00504999
1672	62.00475589
1673	62.00424665
1674	62.00396181
1675	62.00385667
1676	62.00356584
1677	62.00280182
1678	62.00268125
1679	62.00247889
1680	62.00230005
1681	62.00188328
1682	62.00175068
1683	62.00142818
1684	62.00118779
1685	62.00075734
1686	62.00057563
1687	62.00039485
1688	62.00023327
1689	61.99999592
1690	61.99965649
1691	61.999497
1692	61.9990786
1693	61.99885688
1694	61.99841247
1695	61.99828184
1696	61.99758008
1697	61.9975285
1698	61.99719331
1699	61.99697537
1700	61.99682072
1701	61.99652258
1702	61.99611015
1703	61.99568734
1704	61.99513749
1705	61.99499273
1706	61.99478486
1707	61.9946002
1708	61.99419162
1709	61.99377196
1710	61.99358947
1711	61.99342816
1712	61.99321168
1713	61.99294566
1714	61.9926531
1715	61.99226312
1716	61.99209725
1717	61.99177649
1718	61.99144818
1719	61.99117908
1720	61.9904851
1721	61.99031124
1722	61.98995075
1723	61.98966101
1724	61.98920459
1725	61.98903258
1726	61.98864163
1727	61.98830194
1728	61.98802119
1729	61.98778763
1730	61.98754895
1731	61.98722557
1732	61.98660035
1733	61.98653054
1734	61.98599622
1735	61.98579896
1736	61.98546059
1737	61.9853628
1738	61.98500107
1739	61.98463257
1740	61.98448251
1741	61.98406094
1742	61.98359396
1743	61.9833417
1744	61.98311757
1745	61.98276745
1746	61.98229126
1747	61.982041
1748	61.981928
1749	61.98172301
1750	61.9812872
1751	61.98116339
1752	61.98019302
1753	61.97926769
1754	61.97883432
1755	61.97867285
1756	61.9784467
1757	61.97782106
1758	61.97749974
1759	61.97742027
1760	61.97700123
1761	61.97678112
1762	61.97626596
1763	61.97580286
1764	61.97554217
1765	61.9753329
1766	61.97519076
1767	61.97486274
1768	61.97455623
1769	61.97419772
1770	61.97385006
1771	61.97358005
1772	61.97341811
1773	61.97306715
1774	61.97285855
1775	61.97274106
1776	61.97198981
1777	61.97181423
1778	61.97153799
1779	61.97140044
1780	61.97108254
1781	61.97067611
1782	61.97029636
1783	61.97014406
1784	61.96968023
1785	61.96961109
1786	61.96905518
1787	61.96865947
1788	61.96842369
1789	61.96768767
1790	61.96732274
1791	61.96719532
1792	61.96680552
1793	61.96627783
1794	61.96598847
1795	61.96572477
1796	61.96536366
1797	61.96509828
1798	61.96476367
1799	61.96446597
1800	61.96429125
1801	61.96413601
1802	61.96364213
1803	61.96315066
1804	61.96284918
1805	61.9626895
1806	61.96241381
1807	61.96233171
1808	61.96178052
1809	61.96177933
1810	61.96149372
1811	61.96102855
1812	61.96083416
1813	61.96022377
1814	61.95914676
1815	61.9587587
1816	61.95852358
1817	61.95831892
1818	61.95801569
1819	61.95765838
1820	61.95735359
1821	61.95673367
1822	61.95633489
1823	61.95603356
1824	61.95574762
1825	61.95562039
1826	61.95541537
1827	61.95469631
1828	61.95451085
1829	61.95431086
1830	61.95407601
1831	61.95364394
1832	61.95283372
1833	61.95251373
1834	61.9522176
1835	61.9519323
1836	61.9517638
1837	61.95156838
1838	61.95138749
1839	61.9512008
1840	61.95077055
1841	61.95017475
1842	61.94990408
1843	61.94970791
1844	61.94947194
1845	61.94929042
1846	61.94907747
1847	61.94856242
1848	61.94825187
1849	61.94780141
1850	61.94760537
1851	61.9474349
1852	61.94693071
1853	61.94645236
1854	61.94606973
1855	61.94567578
1856	61.94503254
1857	61.94475911
1858	61.94435224
1859	61.94386583
1860	61.94347038
1861	61.94333353
1862	61.94299193
1863	61.94290969
1864	61.94275982
1865	61.94246289
1866	61.94215315
1867	61.94200452
1868	61.94156895
1869	61.94115535
1870	61.94103794
1871	61.94058224
1872	61.94040333
1873	61.93997429
1874	61.93968679
1875	61.93933256
1876	61.93919495
1877	61.9385985
1878	61.93844568
1879	61.937999
1880	61.93731757
1881	61.93720419
1882	61.93673178
1883	61.93622562
1884	61.93604978
1885	61.93582312
1886	61.93553126
1887	61.93522637
1888	61.93501025
1889	61.93492353
1890	61.93456377
1891	61.93441199
1892	61.93402387
1893	61.93345952
1894	61.93320392
1895	61.93296836
1896	61.93269197
1897	61.93245815
1898	61.93211121
1899	61.93177937
1900	61.9315118
1901	61.93124836
1902	61.93104492
1903	61.9308581
1904	61.93055934
1905	61.93041066
1906	61.93023224
1907	61.93002693
1908	61.92942023
1909	61.92884042
1910	61.92870066
1911	61.92849561
1912	61.92827503
1913	61.92810084
1914	61.92764175
1915	61.92736239
1916	61.92714046
1917	61.92668109
1918	61.92627431
1919	61.92609767
1920	61.92586885
1921	61.92574085
1922	61.92529757
1923	61.92503388
1924	61.92458929
1925	61.92431507
1926	61.92408468
1927	61.92335388
1928	61.9231793
1929	61.92291047
1930	61.9228411
1931	61.92198844
1932	61.92155763
1933	61.92128879
1934	61.92112341
1935	61.9209785
1936	61.92073235
1937	61.92053118
1938	61.92023717
1939	61.9200343
1940	61.91988133
1941	61.91965314
1942	61.91939808
1943	61.91925787
1944	61.91896879
1945	61.918528
1946	61.9183624
1947	61.91780802
1948	61.91748648
1949	61.91734475
1950	61.91683987
1951	61.91643185
1952	61.91625067
1953	61.91596325
1954	61.91583352
1955	61.91560849
1956	61.91511113
1957	61.91486301
1958	61.91478821
1959	61.91438726
1960	61.9141151
1961	61.9138901
1962	61.91356174
1963	61.91316908
1964	61.91296481
1965	61.91275845
1966	61.91239219
1967	61.91209883
1968	61.91188488
1969	61.9117717
1970	61.9116638
1971	61.91129721
1972	61.91081306
1973	61.91044388
1974	61.91019812
1975	61.90988353
1976	61.9091775
1977	61.90911509
1978	61.90875357
1979	61.90861952
1980	61.90820741
1981	61.90766885
1982	61.90754806
1983	61.90721304
1984	61.90699837
1985	61.90676905
1986	61.90644149
1987	61.90629576
1988	61.90582345
1989	61.90555687
1990	61.90519892
1991	61.90478759
1992	61.9043522
1993	61.90414941
1994	61.90387174
1995	61.90330794
1996	61.9032396
1997	61.90293321
1998	61.90280664
1999	61.90272951
2000	61.90259153
2001	61.90218264
2002	61.90198387
2003	61.9016615
2004	61.90145231
2005	61.90097038
2006	61.90067308
2007	61.90051619
2008	61.90017998
2009	61.89985542
2010	61.8997924
2011	61.89969972
2012	61.89938918
2013	61.89912118
2014	61.89873596
2015	61.89867199
2016	61.89849858
2017	61.8983374
2018	61.89814794
2019	61.89751405
2020	61.89709004
2021	61.89691486
2022	61.89674605
2023	61.89627508
2024	61.89557821
2025	61.8951467
2026	61.89484293
2027	61.8946606
2028	61.89431258
2029	61.89403824
2030	61.89358019
2031	61.89336669
2032	61.89310503
2033	61.89303831
2034	61.8925555
2035	61.89214123
2036	61.89192887
2037	61.89158834
2038	61.89137847
2039	61.89076504
2040	61.89056901
2041	61.89044663
2042	61.89015839
2043	61.89011033
2044	61.88990652
2045	61.88962447
2046	61.88944501
2047	61.888888
2048	61.88844026
2049	61.88787084
2050	61.88764567
2051	61.88745167
2052	61.88720444
2053	61.88707065
2054	61.88657378
2055	61.88644013
2056	61.88609531
2057	61.88584993
2058	61.88571736
2059	61.88563367
2060	61.88533464
2061	61.88509176
2062	61.88489922
2063	61.88467947
2064	61.88458402
2065	61.88443313
2066	61.88433352
2067	61.88415077
2068	61.88385057
2069	61.88369437
2070	61.88332831
2071	61.88276393
2072	61.88182377
2073	61.88165705
2074	61.88160192
2075	61.88150859
2076	61.88134344
2077	61.88086826
2078	61.88034323
2079	61.88011427
2080	61.87981547
2081	61.87944241
2082	61.87919178
2083	61.87883606
2084	61.8787631
2085	61.87849127
2086	61.87803655
2087	61.87724782
2088	61.87695089
2089	61.87675564
2090	61.87649468
2091	61.87634587
2092	61.87548058
2093	61.87525079
2094	61.87480488
2095	61.8745832
2096	61.87452028
2097	61.87420165
2098	61.87389211
2099	61.87286742
2100	61.87268403
2101	61.87252622
2102	61.87229477
2103	61.87212457
2104	61.87200158
2105	61.87173371
2106	61.8715919
2107	61.87140658
2108	61.87104535
2109	61.87060341
2110	61.87034459
2111	61.87013771
2112	61.86981284
2113	61.86971737
2114	61.86946443
2115	61.86928838
2116	61.86917909
2117	61.86885339
2118	61.86859528
2119	61.8685455
2120	61.86832393
2121	61.86813696
2122	61.86774417
2123	61.86743709
2124	61.86725412
2125	61.86673766
2126	61.86626294
2127	61.86601618
2128	61.86581274
2129	61.86567889
2130	61.86531832
2131	61.86503184
2132	61.86478104
2133	61.8644064
2134	61.8641229
2135	61.8638691
2136	61.86358641
2137	61.86311643
2138	61.8631002
2139	61.86292485
2140	61.86278919
2141	61.86263706
2142	61.86243989
2143	61.86218602
2144	61.86207651
2145	61.86185177
2146	61.86150008
2147	61.86133738
2148	61.8611004
2149	61.86087845
2150	61.8605317
2151	61.86018503
2152	61.86010144
2153	61.85990631
2154	61.85963965
2155	61.85915411
2156	61.85903476
2157	61.8589538
2158	61.8587793
2159	61.85845356
2160	61.85805853
2161	61.85779861
2162	61.8574977
2163	61.85732246
2164	61.85715619
2165	61.85698914
2166	61.85646002
2167	61.85640087
2168	61.856319
2169	61.85614112
2170	61.85593761
2171	61.85535507
